,tfidf_score
developing,0.6989700043360187
guillainbarr,0.6989700043360187
gbs,0.6989700043360187
recombinant,0.6989700043360187
zoster,0.6989700043360187
rzv,0.6989700043360187
httpstco1g8ajqfzg5,0.6989700043360187
202021,0.6989700043360187
cheridinovo,0.6989700043360187
undoubtedly,0.6989700043360187
acknowledgement,0.6989700043360187
httpstcolah6dhbztz,0.6989700043360187
joepajak,0.6989700043360187
epicentre,0.6989700043360187
tshwane,0.6989700043360187
admissions,0.6989700043360187
inthefights,0.6989700043360187
emilymaiden,0.6989700043360187
governed,0.6989700043360187
harder,0.6989700043360187
sept,0.6989700043360187
diabetic,0.6989700043360187
elderly,0.6989700043360187
lose,0.6989700043360187
dam,0.6989700043360187
weight,0.6989700043360187
complying,0.6989700043360187
wthis,0.6989700043360187
scam,0.6989700043360187
plain,0.6989700043360187
hopelessly,0.6989700043360187
gullible,0.6989700043360187
donotcomply,0.6989700043360187
httpstcoj0fyzm9ps9,0.6989700043360187
interestingly,0.6989700043360187
contrary,0.6989700043360187
pfizerbionte,0.6989700043360187
novaccinenopandemic,0.6989700043360187
nomorelockdowns,0.6989700043360187
novaccinemandates,0.6989700043360187
httpstcofv15lgwntl,0.6989700043360187
patients,0.6020599913279623
cause,0.6020599913279623
compared,0.6020599913279623
football,0.6020599913279623
nomore,0.6020599913279623
40,0.5228787452803376
pray,0.5228787452803376
vaccinepasspo,0.5228787452803376
regions,0.5228787452803376
unemployment,0.5228787452803376
dead,0.5228787452803376
claims,0.5228787452803376
rapid,0.5228787452803376
severely,0.5228787452803376
peoples,0.5228787452803376
toll,0.5228787452803376
exceeds,0.5228787452803376
482300,0.5228787452803376
httpstcogpnbwhajkx,0.5228787452803376
previous,0.5228787452803376
veteran,0.5228787452803376
caroline,0.5228787452803376
wilson,0.5228787452803376
kill,0.5228787452803376
108,0.5228787452803376
occur,0.5228787452803376
syndrome,0.5228787452803376
drug,0.5228787452803376
10000,0.5228787452803376
thousands,0.5228787452803376
southern,0.5228787452803376
wackandre,0.5228787452803376
10,0.46470587995722945
probably,0.44369749923271273
age,0.44369749923271273
hea,0.44369749923271273
detailed,0.3979400086720376
tmprowell,0.3979400086720376
victims,0.3979400086720376
http,0.3979400086720376
oecd,0.3979400086720376
uneven,0.3979400086720376
explore,0.3979400086720376
usmo,0.3979400086720376
ality,0.3979400086720376
actually,0.3979400086720376
bodies,0.3979400086720376
realdrgina,0.3979400086720376
medicinal,0.3979400086720376
demand,0.3979400086720376
nurse,0.3979400086720376
hour,0.3979400086720376
cricketers,0.3979400086720376
returning,0.3979400086720376
harare,0.3979400086720376
apparently,0.3979400086720376
myocarditis,0.3979400086720376
rare,0.3979400086720376
reaction,0.3979400086720376
linked,0.3979400086720376
receiving,0.3979400086720376
doctors,0.3979400086720376
advanced,0.3979400086720376
indias,0.3979400086720376
expe,0.3979400086720376
psychological,0.3979400086720376
excaberate,0.3979400086720376
illnesstherefore,0.3979400086720376
immoral,0.3979400086720376
primary,0.3979400086720376
lifestyle,0.3979400086720376
breathe,0.3979400086720376
id,0.3979400086720376
attack,0.3979400086720376
suffer,0.3979400086720376
contract,0.3979400086720376
bu,0.3979400086720376
recently,0.3979400086720376
sudden,0.3979400086720376
condition,0.3979400086720376
playing,0.3979400086720376
region,0.3979400086720376
answers,0.3979400086720376
ceo,0.3979400086720376
explanation,0.3979400086720376
vaxzevria,0.3979400086720376
magicdan60,0.3979400086720376
reactions,0.3979400086720376
reach,0.3979400086720376
memorial,0.3979400086720376
beat,0.3979400086720376
flu,0.3979400086720376
hits,0.3979400086720376
expectations,0.3979400086720376
tyranny,0.3979400086720376
establish,0.3979400086720376
permanent,0.3979400086720376
foothold,0.3979400086720376
means,0.3979400086720376
covidscamdemic,0.3979400086720376
freedomofspeech,0.3979400086720376
deaths,0.3876400520322256
stop,0.3098039199714863
masks,0.3098039199714863
symptoms,0.3098039199714863
patient,0.30102999566398114
initial,0.30102999566398114
spike,0.30102999566398114
85,0.30102999566398114
account,0.30102999566398114
australian,0.30102999566398114
women,0.30102999566398114
zimbabwe,0.30102999566398114
ing,0.30102999566398114
treatment,0.30102999566398114
severe,0.30102999566398114
corporate,0.30102999566398114
organization,0.30102999566398114
mental,0.30102999566398114
efficacy,0.30102999566398114
re,0.30102999566398114
lay,0.30102999566398114
sick,0.30102999566398114
failure,0.30102999566398114
picphysicians,0.30102999566398114
increased,0.30102999566398114
effects,0.30102999566398114
26,0.30102999566398114
ontario,0.30102999566398114
protected,0.30102999566398114
continue,0.30102999566398114
stream,0.30102999566398114
mrna,0.30102999566398114
2,0.2907300390241692
die,0.22184874961635637
antivaxxers,0.22184874961635637
va,0.22184874961635637
ago,0.22184874961635637
lead,0.22184874961635637
covid19vaccine,0.22184874961635637
gtvluna,0.22184874961635637
mandatoryvaccination,0.22184874961635637
rates,0.22184874961635637
15,0.22184874961635637
maybe,0.22184874961635637
using,0.22184874961635637
100,0.22184874961635637
zero,0.22184874961635637
mild,0.22184874961635637
srilanka,0.22184874961635637
wear,0.22184874961635637
thomaswilckens,0.22184874961635637
sarscov2,0.22184874961635637
infections,0.22184874961635637
doesnt,0.22184874961635637
er,0.22184874961635637
discovered,0.22184874961635637
leading,0.22184874961635637
europe,0.22184874961635637
injection,0.22184874961635637
african,0.22184874961635637
border,0.22184874961635637
trying,0.22184874961635637
risk,0.1938200260161128
vaccine,0.18302996224270057
repo,0.18302996224270057
1st,0.15490195998574316
double,0.15490195998574316
vcstx,0.15490195998574316
children,0.15490195998574316
sta,0.15490195998574316
ed,0.15490195998574316
months,0.15490195998574316
time,0.15490195998574316
rise,0.15490195998574316
cant,0.15490195998574316
20,0.15490195998574316
yes,0.15490195998574316
update,0.15490195998574316
harm,0.15490195998574316
hours,0.15490195998574316
control,0.15490195998574316
raised,0.15490195998574316
following,0.15490195998574316
million,0.15490195998574316
hard,0.15490195998574316
day,0.15490195998574316
moderna,0.15490195998574316
vaccines,0.13727247168202544
vaccinated,0.13727247168202544
please,0.0969100130080564
read,0.0969100130080564
recovery,0.0969100130080564
countries,0.0969100130080564
data,0.0969100130080564
weeks,0.0969100130080564
found,0.0969100130080564
pfizer,0.0969100130080564
care,0.0969100130080564
astrazeneca,0.0969100130080564
science,0.0969100130080564
south,0.0969100130080564
rules,0.0969100130080564
pandemic,0.04575749056067514
health,0.04575749056067514
test,0.04575749056067514
3,0.04575749056067514
via,0.04575749056067514
corona,0.04575749056067514
pa,0.04575749056067514
virus,0.04575749056067514
week,0.04575749056067514
covid,0.0
vaccination,0.0
covid19,0.0
1,0.0
coronavirus,0.0
uk,0.0
people,0.0
omicron,0.0
positive,0.0
covidiots,0.0
