,tfidf_score
announce,0.6989700043360187
symposium,0.6989700043360187
grad,0.6989700043360187
studen,0.6989700043360187
chancetycoleman,0.6989700043360187
chase,0.6989700043360187
philogen,0.6989700043360187
collaboration,0.6989700043360187
smallmoleculetherapeutics,0.6989700043360187
httpstcoztb2ipupdp,0.6989700043360187
jnjjanssen,0.6989700043360187
okd,0.6989700043360187
troubled,0.6989700043360187
emergent,0.6989700043360187
meanwhile,0.6989700043360187
augpledged,0.6989700043360187
10mdoses,0.6989700043360187
20k,0.6989700043360187
canadian,0.6989700043360187
complicated,0.6989700043360187
httpstcoud70kq7pyf,0.6989700043360187
httpstcohys8jnzsez,0.6989700043360187
httpstco7qqbcmdamb,0.6989700043360187
httpstcot63esj18d4,0.6989700043360187
covidvacccine,0.6989700043360187
httpstcoely5wyd50i,0.6989700043360187
patrickmeier,0.6989700043360187
reachable,0.6989700043360187
locallyoperated,0.6989700043360187
drones,0.6989700043360187
httpstcovssdxpohla,0.6989700043360187
brilliant,0.6989700043360187
spikevax,0.6989700043360187
httpstcoialgixardi,0.6989700043360187
tnnews,0.6989700043360187
httpstcobqsokqouxv,0.6989700043360187
aqmagabot,0.6989700043360187
florida,0.6989700043360187
edmonton,0.6989700043360187
closetheborders,0.6989700043360187
httpstco0zzoe4uw7q,0.6989700043360187
antonioamendola,0.6989700043360187
bkuh,0.6989700043360187
move,0.6989700043360187
safer,0.6989700043360187
httpstco6pkuk9vhmw,0.6989700043360187
ethealthworld,0.6989700043360187
definitelywiderspread,0.6989700043360187
stoppanicking,0.6989700043360187
httpstcovkbcjvleqv,0.6989700043360187
drqvo,0.6989700043360187
rup,0.6989700043360187
majority,0.6989700043360187
swiss,0.6989700043360187
ailsaforshaw,0.6989700043360187
canadacares,0.6989700043360187
freenaloxonekits,0.6989700043360187
shoppers,0.6989700043360187
advantage,0.6989700043360187
odederachel,0.6989700043360187
youdrrbissoonauth,0.6989700043360187
au,0.6989700043360187
unicefnamibia,0.6989700043360187
thi,0.6989700043360187
alamal,0.6989700043360187
preparatory,0.6989700043360187
responders,0.6989700043360187
israelmoh,0.6989700043360187
httpstcom6rc1mbuir,0.6989700043360187
somtweether,0.6989700043360187
httpstconhdaogm8ov,0.6989700043360187
endblockadecuba,0.6989700043360187
accomplishment,0.6989700043360187
cuba,0.6989700043360187
leads,0.6989700043360187
tanjabipp,0.6989700043360187
havent,0.6989700043360187
boosterimpfung,0.6989700043360187
boostern,0.6989700043360187
covidvar,0.6989700043360187
adding,0.6989700043360187
philly,0.6989700043360187
night,0.6989700043360187
ostracized,0.6989700043360187
httpstcoojnyuvkyga,0.6989700043360187
healasone,0.6989700043360187
letsfightcovid19together,0.6989700043360187
simplyedge,0.6989700043360187
lithiumedge,0.6989700043360187
httpstcojykvxeirkf,0.6989700043360187
goldman,0.6989700043360187
sachs,0.6989700043360187
trader,0.6989700043360187
borislav,0.6989700043360187
vladimirov,0.6989700043360187
believes,0.6989700043360187
controllable,0.6989700043360187
apple,0.6989700043360187
facebook,0.6989700043360187
oi,0.6989700043360187
usstock,0.6989700043360187
httpstcokstzdrimop,0.6989700043360187
ghanshyamdahal,0.6989700043360187
satlokchannel,0.6989700043360187
saving,0.6989700043360187
sufferings,0.6989700043360187
evildavenxt,0.6989700043360187
russellquirk,0.6989700043360187
transmis,0.6989700043360187
tha,0.6989700043360187
nstonline,0.6989700043360187
structure,0.6989700043360187
httpstcohrspkxqvft,0.6989700043360187
httpstcokr6eldgwws,0.6989700043360187
alarabiyaeng,0.6989700043360187
omi,0.6989700043360187
httpstco5kkyopsfbk,0.6989700043360187
httpstco9mictfcwgr,0.6989700043360187
clusters,0.6989700043360187
investigation,0.6989700043360187
httpstco8x7incj8u9,0.6989700043360187
southafricavariant,0.6989700043360187
tourist,0.6989700043360187
lockdown2021,0.6989700043360187
thefirstindia,0.6989700043360187
httpstcoxdq8auljtf,0.6989700043360187
maintaining,0.6989700043360187
hygiene,0.6989700043360187
drastically,0.6989700043360187
contracting,0.6989700043360187
highlighting,0.6989700043360187
vigilant,0.6989700043360187
httpstcobnfu0vjevi,0.6989700043360187
handhygiene,0.6989700043360187
httpstco6cgs02k609,0.6989700043360187
georgvh,0.6989700043360187
countdown,0.6989700043360187
morningcommute,0.6989700043360187
giveblood,0.6989700043360187
blooddonation,0.6989700043360187
hampstead,0.6989700043360187
united,0.6989700043360187
kingdom,0.6989700043360187
httpstcozkbuqbjzwj,0.6989700043360187
relative,0.6989700043360187
terms,0.6989700043360187
worldnews,0.6989700043360187
httpstco48brn0bftk,0.6989700043360187
bruxelles,0.6989700043360187
brussel,0.6989700043360187
httpstcos2unghf7qf,0.6989700043360187
discussion,0.6989700043360187
driving,0.6989700043360187
operational,0.6989700043360187
efficiencies,0.6989700043360187
improving,0.6989700043360187
costs,0.6989700043360187
chain,0.6989700043360187
competitive,0.6989700043360187
httpstconmaepie1jp,0.6989700043360187
supplychain,0.6989700043360187
httpstcodw57ww9seq,0.6989700043360187
mdamericas,0.6989700043360187
obscure,0.6989700043360187
coin,0.6989700043360187
httpstcov7xvn0iown,0.6989700043360187
businesstravel,0.6989700043360187
dig,0.6989700043360187
library,0.6989700043360187
communal,0.6989700043360187
cleaning,0.6989700043360187
wipes,0.6989700043360187
keyboards,0.6989700043360187
staysafestayhealthy,0.6989700043360187
httpstco4sn06qqaz7,0.6989700043360187
rebounded,0.6989700043360187
fridays,0.6989700043360187
omicrondriven,0.6989700043360187
rout,0.6989700043360187
httpstcoryuwez36y4,0.6989700043360187
oott,0.6989700043360187
oilgas,0.6989700043360187
oilprice,0.6989700043360187
paints,0.6989700043360187
signed,0.6989700043360187
memorandum,0.6989700043360187
understanding,0.6989700043360187
invest,0.6989700043360187
960,0.6989700043360187
unit,0.6989700043360187
asianpaints,0.6989700043360187
httpstcogi3iifkvzi,0.6989700043360187
hwsalford,0.6989700043360187
clinics,0.6989700043360187
salford,0.6989700043360187
newsfrommichiel,0.6989700043360187
fingers,0.6989700043360187
blessing,0.6989700043360187
africabnn,0.6989700043360187
skilled,0.6989700043360187
migrants,0.6989700043360187
scott,0.6989700043360187
morriso,0.6989700043360187
httpstcohrhqw7fsst,0.6989700043360187
omgg,0.6989700043360187
httpstcolvsje1ubj6,0.6989700043360187
toaster,0.6989700043360187
booter,0.6989700043360187
httpstco97nkluwdlf,0.6989700043360187
httpstcot9xkichnis,0.6989700043360187
bestieee,0.6989700043360187
httpstcoaku8b9wwlv,0.6989700043360187
congrats,0.6989700043360187
liaquatshahwani,0.6989700043360187
balochistan,0.6989700043360187
looming,0.6989700043360187
invited,0.6989700043360187
discussions,0.6989700043360187
forces,0.6989700043360187
beating,0.6989700043360187
httpstcopn2jbpfq0k,0.6989700043360187
mining,0.6989700043360187
surpass,0.6989700043360187
000,0.6989700043360187
httpstcooyxed4ulhm,0.6989700043360187
exxaroresources,0.6989700043360187
dmreza,0.6989700043360187
minersa,0.6989700043360187
httpstcov6tnrsasly,0.6989700043360187
sandipghose,0.6989700043360187
rahulgandhiji,0.6989700043360187
availability,0.6989700043360187
unused,0.6989700043360187
material,0.6989700043360187
girl,0.6989700043360187
3sigmamarkets,0.6989700043360187
sinomarket,0.6989700043360187
wionews,0.6989700043360187
httpstcopvlvh2mvom,0.6989700043360187
lefthandedlarue,0.6989700043360187
pretty,0.6989700043360187
beginning,0.6989700043360187
gap,0.6989700043360187
crazy,0.6989700043360187
ahead,0.6989700043360187
fxdirk,0.6989700043360187
mattysquerades,0.6989700043360187
modernabooster,0.6989700043360187
modernafamily,0.6989700043360187
getvaccinat,0.6989700043360187
sputnikvaccine,0.6989700043360187
solidified,0.6989700043360187
candidate,0.6989700043360187
defeat,0.6989700043360187
80,0.6989700043360187
eff,0.6989700043360187
ftwtmps,0.6989700043360187
consistent,0.6989700043360187
doublevaxed,0.6989700043360187
covidfree,0.6989700043360187
fifteen,0.6989700043360187
provisionally,0.6989700043360187
extinct,0.6989700043360187
closing,0.6989700043360187
httpstcofczlsvb60a,0.6989700043360187
httpstcofkcjwxmguu,0.6989700043360187
january,0.6989700043360187
httpstcop5fd2guujk,0.6989700043360187
blm,0.6989700043360187
antifa,0.6989700043360187
democratsdeliver,0.6989700043360187
democrats,0.6989700043360187
vaccincation,0.6989700043360187
gop,0.6989700043360187
trump2024,0.6989700043360187
httpstcotst1h25lde,0.6989700043360187
zerocovid4ever,0.6989700043360187
worries,0.6989700043360187
soccer,0.6989700043360187
club,0.6989700043360187
uniforms,0.6989700043360187
survive,0.6989700043360187
matter,0.6989700043360187
httpstcoamehlgai9a,0.6989700043360187
httpstcolah6dhbztz,0.6989700043360187
hinges,0.6989700043360187
restoring,0.6989700043360187
capital,0.6989700043360187
inclusive,0.6989700043360187
strengthening,0.6989700043360187
applying,0.6989700043360187
lens,0.6989700043360187
httpstcozeq0hm8a5c,0.6989700043360187
worldbank,0.6989700043360187
ediola81,0.6989700043360187
kdurquiza,0.6989700043360187
staying,0.6989700043360187
av,0.6989700043360187
inthefights,0.6989700043360187
emilymaiden,0.6989700043360187
governed,0.6989700043360187
harder,0.6989700043360187
sept,0.6989700043360187
diabetic,0.6989700043360187
elderly,0.6989700043360187
lose,0.6989700043360187
dam,0.6989700043360187
weight,0.6989700043360187
vp,0.6989700043360187
task,0.6989700043360187
vibemedianews,0.6989700043360187
olds,0.6989700043360187
754,0.6989700043360187
albany,0.6989700043360187
residents,0.6989700043360187
676,0.6989700043360187
countys,0.6989700043360187
848,0.6989700043360187
httpstcoadueqyejjx,0.6989700043360187
david,0.6989700043360187
kelvin,0.6989700043360187
shared,0.6989700043360187
pandemics,0.6989700043360187
httpstcogyv2ourwvr,0.6989700043360187
dalhousieu,0.6989700043360187
dalhealth,0.6989700043360187
preparation,0.6989700043360187
pathology,0.6989700043360187
httpstcogcaux7cvqn,0.6989700043360187
ago,0.6655462488490691
2nd,0.6655462488490691
im,0.6655462488490691
pakistan,0.6655462488490691
population,0.6655462488490691
stocks,0.6655462488490691
6,0.6196078399429726
vax,0.6020599913279623
folks,0.6020599913279623
didnt,0.6020599913279623
staff,0.6020599913279623
received,0.6020599913279623
vaccinations,0.6020599913279623
protected,0.6020599913279623
london,0.6020599913279623
hand,0.6020599913279623
environment,0.6020599913279623
dec,0.6020599913279623
plans,0.6020599913279623
session,0.6020599913279623
rapidly,0.6020599913279623
current,0.6020599913279623
leadership,0.6020599913279623
lungs,0.5228787452803376
velumania,0.5228787452803376
prope,0.5228787452803376
nih,0.5228787452803376
super,0.5228787452803376
excited,0.5228787452803376
graduate,0.5228787452803376
plant,0.5228787452803376
covax,0.5228787452803376
thank,0.5228787452803376
bring,0.5228787452803376
girls,0.5228787452803376
administered,0.5228787452803376
alarasi123,0.5228787452803376
unite2fightcorona,0.5228787452803376
afterwards,0.5228787452803376
town,0.5228787452803376
proof,0.5228787452803376
simple,0.5228787452803376
wto,0.5228787452803376
ministers,0.5228787452803376
geneva,0.5228787452803376
icularly,0.5228787452803376
hey,0.5228787452803376
brussels,0.5228787452803376
httpstco7h0nca6hfc,0.5228787452803376
production,0.5228787452803376
supply,0.5228787452803376
review,0.5228787452803376
hospitals,0.5228787452803376
resbakuna,0.5228787452803376
300,0.5228787452803376
worlds,0.5228787452803376
covidisairborne,0.5228787452803376
education,0.5228787452803376
gender,0.5228787452803376
policies,0.5228787452803376
offered,0.5228787452803376
icymi,0.5228787452803376
episode,0.5228787452803376
nation,0.46470587995722945
million,0.46470587995722945
jabs,0.44369749923271273
th,0.44369749923271273
fauci,0.44369749923271273
money,0.44369749923271273
zero,0.44369749923271273
protection,0.44369749923271273
flying,0.44369749923271273
communities,0.44369749923271273
japan,0.44369749923271273
safe,0.44369749923271273
society,0.44369749923271273
philippines,0.44369749923271273
decision,0.44369749923271273
entry,0.44369749923271273
mask,0.44369749923271273
tomorrow,0.44369749923271273
remember,0.44369749923271273
release,0.44369749923271273
potus,0.44369749923271273
home,0.44369749923271273
variant,0.4118174150460763
sold,0.3979400086720376
tmprowell,0.3979400086720376
etnowlive,0.3979400086720376
shares,0.3979400086720376
views,0.3979400086720376
campaign,0.3979400086720376
solution,0.3979400086720376
12,0.3979400086720376
advanced,0.3979400086720376
medicine,0.3979400086720376
bangladesh,0.3979400086720376
johnsonandjohnson,0.3979400086720376
cdc,0.3979400086720376
4th,0.3979400086720376
granted,0.3979400086720376
remote,0.3979400086720376
hern,0.3979400086720376
instead,0.3979400086720376
idea,0.3979400086720376
winning,0.3979400086720376
yeg,0.3979400086720376
albe,0.3979400086720376
justintrudeau,0.3979400086720376
icmr,0.3979400086720376
sars,0.3979400086720376
voters,0.3979400086720376
response,0.3979400086720376
po,0.3979400086720376
schools,0.3979400086720376
count,0.3979400086720376
continues,0.3979400086720376
citizens,0.3979400086720376
presence,0.3979400086720376
third,0.3979400086720376
largestvaccinedrive,0.3979400086720376
ones,0.3979400086720376
tweet,0.3979400086720376
stayed,0.3979400086720376
hear,0.3979400086720376
miss,0.3979400086720376
adjust,0.3979400086720376
position,0.3979400086720376
saint,0.3979400086720376
rampal,0.3979400086720376
maharaj,0.3979400086720376
senior,0.3979400086720376
officials,0.3979400086720376
added,0.3979400086720376
proteins,0.3979400086720376
tourism,0.3979400086720376
sudden,0.3979400086720376
transmissible,0.3979400086720376
giving,0.3979400086720376
blood,0.3979400086720376
believe,0.3979400086720376
outcomes,0.3979400086720376
name,0.3979400086720376
surges,0.3979400086720376
covering,0.3979400086720376
regularly,0.3979400086720376
surfaces,0.3979400086720376
oil,0.3979400086720376
rs,0.3979400086720376
expand,0.3979400086720376
ai,0.3979400086720376
el,0.3979400086720376
running,0.3979400086720376
crossed,0.3979400086720376
free,0.3979400086720376
self,0.3979400086720376
province,0.3979400086720376
lab,0.3979400086720376
pharmacists,0.3979400086720376
increasing,0.3979400086720376
uptake,0.3979400086720376
mentioned,0.3979400086720376
director,0.3979400086720376
ecdceu,0.3979400086720376
moves,0.3979400086720376
modernavaccine,0.3979400086720376
thanks,0.3979400086720376
boosted,0.3979400086720376
currently,0.3979400086720376
handle,0.3979400086720376
21,0.3979400086720376
entire,0.3979400086720376
sustainable,0.3979400086720376
building,0.3979400086720376
vector,0.3979400086720376
youre,0.3979400086720376
flu,0.3979400086720376
hits,0.3979400086720376
1215,0.3979400086720376
click,0.3979400086720376
link,0.3979400086720376
county,0.3979400086720376
season,0.3979400086720376
provided,0.3979400086720376
insight,0.3979400086720376
prepare,0.3979400086720376
future,0.3979400086720376
listen,0.3979400086720376
read,0.3876400520322256
2,0.3876400520322256
vaccinated,0.36605992448540114
repo,0.320302433924726
1st,0.3098039199714863
reason,0.3098039199714863
ed,0.3098039199714863
dr,0.3098039199714863
monday,0.3098039199714863
am,0.3098039199714863
research,0.3098039199714863
canada,0.3098039199714863
20,0.3098039199714863
mandates,0.3098039199714863
prevent,0.3098039199714863
unvaccinated,0.3098039199714863
reduce,0.3098039199714863
variants,0.3098039199714863
patient,0.30102999566398114
antibodies,0.30102999566398114
deadly,0.30102999566398114
major,0.30102999566398114
eligible,0.30102999566398114
wakeup,0.30102999566398114
3rd,0.30102999566398114
usa,0.30102999566398114
discover,0.30102999566398114
paid,0.30102999566398114
road,0.30102999566398114
sounds,0.30102999566398114
comirnaty,0.30102999566398114
lockdowns,0.30102999566398114
panic,0.30102999566398114
pharmacy,0.30102999566398114
post,0.30102999566398114
vaccinate,0.30102999566398114
shots,0.30102999566398114
kids,0.30102999566398114
guidelines,0.30102999566398114
amazing,0.30102999566398114
loved,0.30102999566398114
catch,0.30102999566398114
break,0.30102999566398114
remains,0.30102999566398114
wearing,0.30102999566398114
trade,0.30102999566398114
cancelled,0.30102999566398114
boostershot,0.30102999566398114
wake,0.30102999566398114
value,0.30102999566398114
disguise,0.30102999566398114
resume,0.30102999566398114
borders,0.30102999566398114
prime,0.30102999566398114
getvaccinated,0.30102999566398114
covidvaccine,0.30102999566398114
crucial,0.30102999566398114
speak,0.30102999566398114
industry,0.30102999566398114
shri,0.30102999566398114
huge,0.30102999566398114
candidates,0.30102999566398114
theres,0.30102999566398114
getvaccinatednow,0.30102999566398114
effective,0.30102999566398114
circulating,0.30102999566398114
declared,0.30102999566398114
economy,0.30102999566398114
nomore,0.30102999566398114
social,0.30102999566398114
compared,0.30102999566398114
strong,0.30102999566398114
18,0.30102999566398114
march,0.30102999566398114
2020,0.30102999566398114
immunity,0.30102999566398114
strain,0.2907300390241692
amp,0.2745449433640509
omicronvariant,0.2745449433640509
funds,0.22184874961635637
help,0.22184874961635637
race,0.22184874961635637
va,0.22184874961635637
spreading,0.22184874961635637
100,0.22184874961635637
coronavariant,0.22184874961635637
follow,0.22184874961635637
available,0.22184874961635637
die,0.22184874961635637
using,0.22184874961635637
leading,0.22184874961635637
mild,0.22184874961635637
governments,0.22184874961635637
hope,0.22184874961635637
according,0.22184874961635637
family,0.22184874961635637
antivaxxers,0.22184874961635637
ji,0.22184874961635637
detected,0.22184874961635637
taking,0.22184874961635637
pakistani,0.22184874961635637
public,0.22184874961635637
remain,0.22184874961635637
meeting,0.22184874961635637
christmas,0.22184874961635637
issues,0.22184874961635637
grow,0.22184874961635637
business,0.22184874961635637
similar,0.22184874961635637
wear,0.22184874961635637
college,0.22184874961635637
sanitizer,0.22184874961635637
staysafe,0.22184874961635637
cr,0.22184874961635637
isnt,0.22184874961635637
late,0.22184874961635637
minister,0.22184874961635637
top,0.22184874961635637
getting,0.22184874961635637
covid19vaccine,0.22184874961635637
role,0.22184874961635637
play,0.22184874961635637
morning,0.22184874961635637
version,0.22184874961635637
close,0.22184874961635637
president,0.22184874961635637
times,0.22184874961635637
vaccinemandate,0.22184874961635637
americans,0.22184874961635637
below,0.22184874961635637
astrazeneca,0.1938200260161128
country,0.1938200260161128
stay,0.1938200260161128
government,0.1938200260161128
risk,0.1938200260161128
due,0.1938200260161128
vaccines,0.18302996224270057
raised,0.15490195998574316
double,0.15490195998574316
10,0.15490195998574316
vcstx,0.15490195998574316
team,0.15490195998574316
symptoms,0.15490195998574316
19,0.15490195998574316
hours,0.15490195998574316
harm,0.15490195998574316
fight,0.15490195998574316
govt,0.15490195998574316
quarantine,0.15490195998574316
outbreak,0.15490195998574316
masks,0.15490195998574316
newvariant,0.15490195998574316
children,0.15490195998574316
sho,0.15490195998574316
rise,0.15490195998574316
australia,0.15490195998574316
yesterday,0.15490195998574316
updated,0.15490195998574316
b11529,0.15490195998574316
markets,0.15490195998574316
hard,0.15490195998574316
yes,0.15490195998574316
rate,0.15490195998574316
test,0.13727247168202544
health,0.13727247168202544
covidvariant,0.13727247168202544
virus,0.13727247168202544
omnicron,0.0969100130080564
please,0.0969100130080564
found,0.0969100130080564
travel,0.0969100130080564
science,0.0969100130080564
recovery,0.0969100130080564
dont,0.0969100130080564
rules,0.0969100130080564
pa,0.09151498112135029
world,0.09151498112135029
india,0.09151498112135029
pandemic,0.09151498112135029
3,0.04575749056067514
lockdown,0.04575749056067514
measures,0.04575749056067514
corona,0.04575749056067514
week,0.04575749056067514
via,0.04575749056067514
people,0.0
covid19,0.0
1,0.0
omicron,0.0
coronavirus,0.0
covid,0.0
vaccination,0.0
positive,0.0
covidiots,0.0
uk,0.0
